episode_id,player_0_team,player_1_team,player_0_score,player_1_score,winner,margin,total_steps
feb8e3e4-9871-11f1-abed-0242ac130203,Chase Martyn,vijaikm,49793.0,53426.0,Player 1,3633.0,720
a1193f8a-9930-11f1-b408-0242ac130202,vijaikm,premjampuram,124030.0,110751.0,Player 0,13279.0,720
418143be-9567-11f1-9632-0242ac130202,vijaikm,Chaitanya Sonaje,34608.0,44414.0,Player 1,9806.0,720
390b19ee-9936-11f1-8d43-0242ac130202,vijaikm,Cengizhan Tümer,57380.0,58372.0,Player 1,992.0,720
6ab52b44-9920-11f1-9868-0242ac130203,vuppuluri sriramsubhash,vijaikm,78752.0,104781.0,Player 1,26029.0,720
ba1d655a-992c-11f1-81d7-0242ac130202,Sami Cakiral,vijaikm,64304.0,66788.0,Player 1,2484.0,720
c4161974-96ea-11f1-9d82-0242ac130203,Aqib Raza,vijaikm,121737.0,144786.0,Player 1,23049.0,720
fd40f13a-96d9-11f1-a0f8-0242ac130202,vijaikm,Arnie Jimenez,49118.0,26386.0,Player 0,22732.0,720
90324826,somewhere after,Egor Trushin,0.0,0.0,Tie,0.0,720
4f881aa8-95e6-11f1-8cfb-0242ac130204,LUCKY2,vijaikm,70451.0,58495.0,Player 0,11956.0,720
da2385e8-98ad-11f1-b202-0242ac130203,vijaikm,OrGanAIc,99207.0,100861.0,Player 1,1654.0,720
b23877f0-989e-11f1-9d15-0242ac130203,vijaikm,Igor Zharov,50635.0,51282.0,Player 1,647.0,720
ee3b7162-9b6e-11f1-abc3-0242ac130204,vijaikm,Mille Initiate,145741.0,127134.0,Player 0,18607.0,720
dd7ccc62-98a9-11f1-a754-0242ac130203,Pengyi Peng1,vijaikm,37873.0,35704.0,Player 0,2169.0,720
9b352720-96d1-11f1-9c6a-0242ac130203,Nikola010,vijaikm,137702.0,139431.0,Player 1,1729.0,720
7e9f3714-98a1-11f1-8284-0242ac130202,vijaikm,Keisuke,112603.0,115855.0,Player 1,3252.0,720
59467ee4-9ba5-11f1-bd99-0242ac130204,Bocen Li,vijaikm,91709.0,94925.0,Player 1,3216.0,720
89fa0bf8-98af-11f1-abf9-0242ac130204,vijaikm,qr Z1201,73566.0,101609.0,Player 1,28043.0,720
cf50e7ba-9915-11f1-b373-0242ac130204,Tony Li,vijaikm,57405.0,53508.0,Player 0,3897.0,720
81d03fbe-51c7-11ef-9d83-0242ac130202,p0,p1,1.0,-1.0,Player 0,2.0,720
57641986-96ca-11f1-bbea-0242ac130202,Ari Carter,vijaikm,34671.0,53267.0,Player 1,18596.0,720
f54362d4-96e7-11f1-9db5-0242ac130202,別班,vijaikm,62735.0,123775.0,Player 1,61040.0,720
bd6dcf5e-949c-11f1-a84d-0242ac130204,Pratish Chaudhary,vijaikm,5957.0,6056.0,Player 1,99.0,720
ffa529d6-96c6-11f1-9322-0242ac130202,vijaikm,boluosnow,121507.0,128968.0,Player 1,7461.0,720
90294027,Konstantin03,somewhere after,0.0,0.0,Tie,0.0,720
975a4028-4790-11ef-bf38-0242ac130202,p0,p1,1.0,-1.0,Player 0,2.0,720
93710ca8-9838-11f1-aa50-0242ac130204,AlexMoura2026,vijaikm,97932.0,90861.0,Player 0,7071.0,720
6d209b24-96ec-11f1-bacc-0242ac130203,Aaweg,vijaikm,98075.0,79440.0,Player 0,18635.0,720
ee73f654-96f5-11f1-aad9-0242ac130202,Suda,vijaikm,99748.0,80209.0,Player 0,19539.0,720
780446d0-98b8-11f1-bc56-0242ac130203,vijaikm,Vigneshwaran S,138567.0,115949.0,Player 0,22618.0,720
1d989ede-9927-11f1-9d13-0242ac130203,Alexandrine Cakpo,vijaikm,88700.0,88983.0,Player 1,283.0,720
4e960930-9932-11f1-b251-0242ac130203,WangQrkkk,vijaikm,127279.0,136275.0,Player 1,8996.0,720
71e14aa6-9925-11f1-b0a1-0242ac130204,vijaikm,Akira Imae,57000.0,51633.0,Player 0,5367.0,720
90298534,Konstantin03,somewhere after,0.0,0.0,Tie,0.0,720
68716cc4-98fa-11f1-be88-0242ac130204,Richard Tang,vijaikm,59206.0,78798.0,Player 1,19592.0,720
c7bd3d28-96ef-11f1-b8b6-0242ac130204,vijaikm,Chekhlov Dmitrii,128334.0,123347.0,Player 0,4987.0,720
dfeb80f0-96c5-11f1-92e6-0242ac130203,vijaikm,JM,33751.0,29605.0,Player 0,4146.0,720
33cf6cb8-96fd-11f1-8116-0242ac130202,vijaikm,YUKRUB,53473.0,53686.0,Player 1,213.0,720
91037908,GURU Prasaatha S,manual player,0.0,0.0,Tie,0.0,720
89fc5456-9898-11f1-ac21-0242ac130203,vijaikm,Praise the SHOVEL,106682.0,89238.0,Player 0,17444.0,720
e3ca0fa4-9ba5-11f1-9b8e-0242ac130204,vijaikm,Igor Zharov,79763.0,79642.0,Player 0,121.0,720
e90840a4-9929-11f1-a460-0242ac130204,Abhiram 9803,vijaikm,160623.0,162681.0,Player 1,2058.0,720
8ba298f0-9934-11f1-9d24-0242ac130203,vijaikm,Oiti Roy,76864.0,76404.0,Player 0,460.0,720
3990e1a6-989a-11f1-b8c2-0242ac130203,vijaikm,Kun Zhang,52618.0,31998.0,Player 0,20620.0,720
af991010-98b5-11f1-a94f-0242ac130203,vijaikm,Dimas Pasha Akrilian,116626.0,116624.0,Player 0,2.0,720
4088d14e-989f-11f1-b357-0242ac130203,TrebolNoir_,vijaikm,36248.0,44614.0,Player 1,8366.0,720
e4c66096-9a52-11f1-a7ff-0242ac130203,Thomas Tschinkel,カワシギ,97545.0,96236.0,Player 0,1309.0,720
37cc475c-96c9-11f1-a862-0242ac130204,vijaikm,DhanaLakshmiMalla,71656.0,59078.0,Player 0,12578.0,720
e5ebf0a2-989b-11f1-a01c-0242ac130204,Ritesh Thawkar,vijaikm,133954.0,140978.0,Player 1,7024.0,720
193afa0a-96c3-11f1-9ff8-0242ac130202,JayveerSingh6,vijaikm,69813.0,114799.0,Player 1,44986.0,720
723f9a0c-9925-11f1-9165-0242ac130203,xycai,vijaikm,64884.0,72758.0,Player 1,7874.0,720
659b8982-991b-11f1-abd2-0242ac130204,vijaikm,NIklitaCheporev,75444.0,74962.0,Player 0,482.0,720
352f05aa-9923-11f1-9dff-0242ac130203,Foodle Jang,vijaikm,108542.0,112308.0,Player 1,3766.0,720
909510e8-991d-11f1-9647-0242ac130204,vijaikm,vijaikm,53126.0,54244.0,Player 1,1118.0,720
1a8e7ade-9935-11f1-b7f7-0242ac130203,Alex,vijaikm,75134.0,91050.0,Player 1,15916.0,720
84a29a66-96d5-11f1-9ad7-0242ac130204,vijaikm,Arnie Jimenez,106437.0,100896.0,Player 0,5541.0,720
1ceb4fb6-96db-11f1-84a4-0242ac130203,JeremyH43,vijaikm,108778.0,140480.0,Player 1,31702.0,720
3e90e992-4745-11ef-9347-0242ac130202,p0,p1,-1.0,1.0,Player 1,2.0,720
6d4d4cec-95ab-11f1-875c-0242ac130204,test_money,vijaikm,139711.0,41873.0,Player 0,97838.0,720
6754eeda-96fa-11f1-8e43-0242ac130203,Charismatic Pizza Party🍕,vijaikm,44919.0,57953.0,Player 1,13034.0,720
c367d702-96fd-11f1-a32d-0242ac130204,harden james,vijaikm,136905.0,136905.0,Tie,0.0,720
6d31da84-96ff-11f1-a920-0242ac130204,xiao cat q,vijaikm,132776.0,134769.0,Player 1,1993.0,720
4a31153c-96f9-11f1-bdbe-0242ac130202,YujieXing10,vijaikm,132592.0,135106.0,Player 1,2514.0,720
a9585cc6-9935-11f1-ad6a-0242ac130203,vijaikm,hinemos,128087.0,125251.0,Player 0,2836.0,720
0bfa2b3c-98a2-11f1-8f0f-0242ac130204,yaphanqiii,vijaikm,82585.0,105201.0,Player 1,22616.0,720
eebdafc4-9894-11f1-a25e-0242ac130202,vijaikm,vijaikm,52298.0,52537.0,Player 1,239.0,720
9e8ecba4-9930-11f1-9d99-0242ac130204,Salem Ali,vijaikm,66761.0,69570.0,Player 1,2809.0,720
81a7e786-9855-11f1-bc06-0242ac130202,Ryan Triplett,vijaikm,103234.0,53304.0,Player 0,49930.0,720
c4df6b50-9a8a-11f1-8a82-0242ac130203,Thomas Tschinkel,カワシギ,75283.0,74387.0,Player 0,896.0,720
