episode_id,step,day,player,order_type,item,quantity
6b6694a2-9933-11f1-bf1d-0242ac130202,673,28,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,674,28,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,674,28,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,674,28,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,674,28,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,674,28,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,675,28,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,676,28,1,BUY_PRODUCT,WHEAT,4
6b6694a2-9933-11f1-bf1d-0242ac130202,679,28,1,BUY_PRODUCT,WHEAT,3
6b6694a2-9933-11f1-bf1d-0242ac130202,687,28,1,SELL,WHEAT,1
6b6694a2-9933-11f1-bf1d-0242ac130202,688,28,1,SELL,WHEAT,1
6b6694a2-9933-11f1-bf1d-0242ac130202,689,28,1,SELL,WHEAT,1
6b6694a2-9933-11f1-bf1d-0242ac130202,690,28,1,SELL,WHEAT,1
6b6694a2-9933-11f1-bf1d-0242ac130202,691,28,1,SELL,WHEAT,1
6b6694a2-9933-11f1-bf1d-0242ac130202,692,28,1,SELL,WHEAT,1
6b6694a2-9933-11f1-bf1d-0242ac130202,693,28,1,SELL,WHEAT,1
6b6694a2-9933-11f1-bf1d-0242ac130202,694,28,1,SELL,WHEAT,1
6b6694a2-9933-11f1-bf1d-0242ac130202,695,28,1,SELL,WHEAT,1
6b6694a2-9933-11f1-bf1d-0242ac130202,696,29,1,SELL,STRAWBERRY,2
6b6694a2-9933-11f1-bf1d-0242ac130202,696,29,1,SELL,WHEAT,1
6b6694a2-9933-11f1-bf1d-0242ac130202,697,29,1,SELL,STRAWBERRY,10
6b6694a2-9933-11f1-bf1d-0242ac130202,697,29,1,SELL,MILK,6
6b6694a2-9933-11f1-bf1d-0242ac130202,697,29,1,SELL,WHEAT,68
6b6694a2-9933-11f1-bf1d-0242ac130202,697,29,1,SELL,WOOL,4
6b6694a2-9933-11f1-bf1d-0242ac130202,697,29,1,SELL,FERTILIZER,9
6b6694a2-9933-11f1-bf1d-0242ac130202,697,29,1,SELL,CARROT,3
6b6694a2-9933-11f1-bf1d-0242ac130202,697,29,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,697,29,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,697,29,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,697,29,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,698,29,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,698,29,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,698,29,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,698,29,1,HIRE,,1
6b6694a2-9933-11f1-bf1d-0242ac130202,714,29,1,SELL,MILK,6
6b6694a2-9933-11f1-bf1d-0242ac130202,714,29,1,SELL,WHEAT,4
6b6694a2-9933-11f1-bf1d-0242ac130202,718,29,1,SELL,MILK,15
6b6694a2-9933-11f1-bf1d-0242ac130202,718,29,1,SELL,WOOL,4
6b6694a2-9933-11f1-bf1d-0242ac130202,718,29,1,SELL,WHEAT,14
6b6694a2-9933-11f1-bf1d-0242ac130202,719,29,1,SELL,MILK,3
6b6694a2-9933-11f1-bf1d-0242ac130202,719,29,1,SELL,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,1,0,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,1,0,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,1,0,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,1,0,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,1,0,0,BUY_ANIMAL,COW,1
4100a354-96ce-11f1-b44f-0242ac130203,1,0,0,BUY_ANIMAL,SHEEP,4
4100a354-96ce-11f1-b44f-0242ac130203,1,0,0,BUY_SEED,WHEAT,5
4100a354-96ce-11f1-b44f-0242ac130203,1,0,0,BUY_SEED,MELON,5
4100a354-96ce-11f1-b44f-0242ac130203,1,0,0,BUY_PRODUCT,WHEAT,5
4100a354-96ce-11f1-b44f-0242ac130203,25,1,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,49,2,0,SELL,FERTILIZER,5
4100a354-96ce-11f1-b44f-0242ac130203,49,2,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,49,2,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,49,2,0,BUY_PRODUCT,WHEAT,6
4100a354-96ce-11f1-b44f-0242ac130203,50,2,0,BUY_PRODUCT,WHEAT,4
4100a354-96ce-11f1-b44f-0242ac130203,51,2,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,52,2,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,53,2,0,BUY_PRODUCT,WHEAT,3
4100a354-96ce-11f1-b44f-0242ac130203,54,2,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,58,2,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,63,2,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,67,2,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,73,3,0,SELL,FERTILIZER,5
4100a354-96ce-11f1-b44f-0242ac130203,73,3,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,73,3,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,73,3,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,73,3,0,BUY_SEED,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,73,3,0,BUY_SEED,STRAWBERRY,3
4100a354-96ce-11f1-b44f-0242ac130203,76,3,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,77,3,0,BUY_PRODUCT,WHEAT,3
4100a354-96ce-11f1-b44f-0242ac130203,78,3,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,82,3,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,87,3,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,89,3,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,97,4,0,SELL,FERTILIZER,5
4100a354-96ce-11f1-b44f-0242ac130203,97,4,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,97,4,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,97,4,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,98,4,0,BUY_SEED,WHEAT,5
4100a354-96ce-11f1-b44f-0242ac130203,100,4,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,101,4,0,BUY_PRODUCT,WHEAT,3
4100a354-96ce-11f1-b44f-0242ac130203,102,4,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,121,5,0,SELL,WHEAT,17
4100a354-96ce-11f1-b44f-0242ac130203,121,5,0,SELL,FERTILIZER,5
4100a354-96ce-11f1-b44f-0242ac130203,121,5,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,121,5,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,121,5,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,121,5,0,BUY_ANIMAL,COW,1
4100a354-96ce-11f1-b44f-0242ac130203,121,5,0,BUY_SEED,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,121,5,0,BUY_SEED,STRAWBERRY,4
4100a354-96ce-11f1-b44f-0242ac130203,122,5,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,124,5,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,125,5,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,126,5,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,130,5,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,132,5,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,135,5,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,139,5,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,145,6,0,SELL,FERTILIZER,5
4100a354-96ce-11f1-b44f-0242ac130203,145,6,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,145,6,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,145,6,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,148,6,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,149,6,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,151,6,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,153,6,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,156,6,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,157,6,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,161,6,0,SELL,WOOL,5
4100a354-96ce-11f1-b44f-0242ac130203,161,6,0,SELL,FERTILIZER,3
4100a354-96ce-11f1-b44f-0242ac130203,161,6,0,BUY_LAND,,1
4100a354-96ce-11f1-b44f-0242ac130203,162,6,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,162,6,0,BUY_ANIMAL,COW,2
4100a354-96ce-11f1-b44f-0242ac130203,162,6,0,BUY_SEED,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,162,6,0,BUY_SEED,STRAWBERRY,3
4100a354-96ce-11f1-b44f-0242ac130203,169,7,0,SELL,WOOL,15
4100a354-96ce-11f1-b44f-0242ac130203,169,7,0,SELL,FERTILIZER,3
4100a354-96ce-11f1-b44f-0242ac130203,169,7,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,169,7,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,169,7,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,169,7,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,169,7,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,169,7,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,169,7,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,169,7,0,BUY_ANIMAL,COW,2
4100a354-96ce-11f1-b44f-0242ac130203,170,7,0,BUY_SEED,WHEAT,3
4100a354-96ce-11f1-b44f-0242ac130203,170,7,0,BUY_SEED,STRAWBERRY,9
4100a354-96ce-11f1-b44f-0242ac130203,170,7,0,BUY_PRODUCT,WHEAT,6
4100a354-96ce-11f1-b44f-0242ac130203,172,7,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,173,7,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,174,7,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,176,7,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,178,7,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,179,7,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,183,7,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,184,7,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,189,7,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,193,8,0,SELL,FERTILIZER,7
4100a354-96ce-11f1-b44f-0242ac130203,193,8,0,SELL,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,193,8,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,193,8,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,193,8,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,193,8,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,193,8,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,193,8,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,193,8,0,BUY_ANIMAL,COW,2
4100a354-96ce-11f1-b44f-0242ac130203,193,8,0,BUY_SEED,WHEAT,3
4100a354-96ce-11f1-b44f-0242ac130203,194,8,0,BUY_SEED,WHEAT,5
4100a354-96ce-11f1-b44f-0242ac130203,194,8,0,BUY_SEED,STRAWBERRY,2
4100a354-96ce-11f1-b44f-0242ac130203,194,8,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,195,8,0,BUY_PRODUCT,WHEAT,5
4100a354-96ce-11f1-b44f-0242ac130203,196,8,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,198,8,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,200,8,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,214,8,0,SELL,WHEAT,6
4100a354-96ce-11f1-b44f-0242ac130203,217,9,0,SELL,FERTILIZER,10
4100a354-96ce-11f1-b44f-0242ac130203,217,9,0,SELL,MILK,6
4100a354-96ce-11f1-b44f-0242ac130203,217,9,0,SELL,WHEAT,7
4100a354-96ce-11f1-b44f-0242ac130203,217,9,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,217,9,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,217,9,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,217,9,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,217,9,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,217,9,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,217,9,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,218,9,0,BUY_SEED,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,219,9,0,BUY_PRODUCT,WHEAT,6
4100a354-96ce-11f1-b44f-0242ac130203,220,9,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,221,9,0,BUY_PRODUCT,WHEAT,3
4100a354-96ce-11f1-b44f-0242ac130203,224,9,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,225,9,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,226,9,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,230,9,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,231,9,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,241,10,0,SELL,WOOL,16
4100a354-96ce-11f1-b44f-0242ac130203,241,10,0,SELL,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,241,10,0,BUY_LAND,,1
4100a354-96ce-11f1-b44f-0242ac130203,241,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,241,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,241,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,241,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,241,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,241,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,241,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,242,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,242,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,242,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,242,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,242,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,242,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,242,10,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,242,10,0,BUY_SEED,MELON,7
4100a354-96ce-11f1-b44f-0242ac130203,253,10,0,SELL,MELON,6
4100a354-96ce-11f1-b44f-0242ac130203,253,10,0,BUY_SEED,MELON,7
4100a354-96ce-11f1-b44f-0242ac130203,253,10,0,BUY_SEED,STRAWBERRY,8
4100a354-96ce-11f1-b44f-0242ac130203,253,10,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,254,10,0,BUY_SEED,STRAWBERRY,2
4100a354-96ce-11f1-b44f-0242ac130203,256,10,0,SELL,MELON,6
4100a354-96ce-11f1-b44f-0242ac130203,256,10,0,BUY_SEED,STRAWBERRY,6
4100a354-96ce-11f1-b44f-0242ac130203,256,10,0,BUY_PRODUCT,WHEAT,9
4100a354-96ce-11f1-b44f-0242ac130203,258,10,0,SELL,MELON,6
4100a354-96ce-11f1-b44f-0242ac130203,260,10,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,261,10,0,SELL,MELON,6
4100a354-96ce-11f1-b44f-0242ac130203,263,10,0,SELL,MELON,6
4100a354-96ce-11f1-b44f-0242ac130203,263,10,0,BUY_SEED,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,265,11,0,SELL,MILK,3
4100a354-96ce-11f1-b44f-0242ac130203,265,11,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,265,11,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,265,11,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,265,11,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,265,11,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,265,11,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,265,11,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,265,11,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,265,11,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,266,11,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,267,11,0,BUY_SEED,WHEAT,4
4100a354-96ce-11f1-b44f-0242ac130203,269,11,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,270,11,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,273,11,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,282,11,0,SELL,FERTILIZER,12
4100a354-96ce-11f1-b44f-0242ac130203,285,11,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,286,11,0,SELL,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,289,12,0,SELL,WHEAT,10
4100a354-96ce-11f1-b44f-0242ac130203,289,12,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,289,12,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,289,12,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,289,12,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,289,12,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,289,12,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,289,12,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,289,12,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,290,12,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,290,12,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,291,12,0,BUY_SEED,WHEAT,8
4100a354-96ce-11f1-b44f-0242ac130203,293,12,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,294,12,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,295,12,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,306,12,0,SELL,FERTILIZER,9
4100a354-96ce-11f1-b44f-0242ac130203,309,12,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,310,12,0,SELL,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,312,13,0,SELL,WOOL,4
4100a354-96ce-11f1-b44f-0242ac130203,312,13,0,SELL,MILK,3
4100a354-96ce-11f1-b44f-0242ac130203,313,13,0,SELL,WOOL,12
4100a354-96ce-11f1-b44f-0242ac130203,313,13,0,SELL,WHEAT,24
4100a354-96ce-11f1-b44f-0242ac130203,313,13,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,313,13,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,313,13,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,313,13,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,313,13,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,313,13,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,313,13,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,314,13,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,315,13,0,BUY_SEED,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,317,13,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,318,13,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,321,13,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,322,13,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,327,13,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,330,13,0,SELL,FERTILIZER,12
4100a354-96ce-11f1-b44f-0242ac130203,332,13,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,337,14,0,SELL,MILK,6
4100a354-96ce-11f1-b44f-0242ac130203,337,14,0,SELL,STRAWBERRY,6
4100a354-96ce-11f1-b44f-0242ac130203,337,14,0,SELL,WHEAT,3
4100a354-96ce-11f1-b44f-0242ac130203,337,14,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,337,14,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,337,14,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,337,14,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,337,14,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,337,14,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,338,14,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,338,14,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,338,14,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,341,14,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,342,14,0,BUY_PRODUCT,WHEAT,3
4100a354-96ce-11f1-b44f-0242ac130203,346,14,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,347,14,0,BUY_PRODUCT,WHEAT,2
4100a354-96ce-11f1-b44f-0242ac130203,351,14,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,352,14,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,354,14,0,SELL,FERTILIZER,8
4100a354-96ce-11f1-b44f-0242ac130203,356,14,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,357,14,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,361,15,0,SELL,MILK,9
4100a354-96ce-11f1-b44f-0242ac130203,361,15,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,361,15,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,361,15,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,361,15,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,361,15,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,361,15,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,361,15,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,361,15,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,362,15,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,362,15,0,BUY_ANIMAL,COW,1
4100a354-96ce-11f1-b44f-0242ac130203,362,15,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,363,15,0,BUY_SEED,WHEAT,4
4100a354-96ce-11f1-b44f-0242ac130203,365,15,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,366,15,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,367,15,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,368,15,0,BUY_PRODUCT,WHEAT,1
4100a354-96ce-11f1-b44f-0242ac130203,378,15,0,SELL,MILK,12
4100a354-96ce-11f1-b44f-0242ac130203,378,15,0,SELL,FERTILIZER,6
4100a354-96ce-11f1-b44f-0242ac130203,378,15,0,SELL,FERTILIZER,1
4100a354-96ce-11f1-b44f-0242ac130203,382,15,0,SELL,WOOL,8
4100a354-96ce-11f1-b44f-0242ac130203,382,15,0,SELL,MILK,3
4100a354-96ce-11f1-b44f-0242ac130203,382,15,0,SELL,FERTILIZER,2
4100a354-96ce-11f1-b44f-0242ac130203,385,16,0,SELL,STRAWBERRY,14
4100a354-96ce-11f1-b44f-0242ac130203,385,16,0,SELL,WOOL,8
4100a354-96ce-11f1-b44f-0242ac130203,385,16,0,SELL,WHEAT,10
4100a354-96ce-11f1-b44f-0242ac130203,385,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,385,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,385,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,385,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,385,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,385,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,386,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,386,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,386,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,386,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,386,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,386,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,386,16,0,HIRE,,1
4100a354-96ce-11f1-b44f-0242ac130203,386,16,0,BUY_SEED,WHEAT,3
4100a354-96ce-11f1-b44f-0242ac130203,386,16,0,BUY_PRODUCT,WHEAT,1
